idu,vendue,T,v_stocke,v_recalcule,owner_type,pts_A,pts_B,pts_C,pts_D,pts_E,codes
97410000AD0017,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AS1456,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97410000AS1448,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97410000AD0033,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AO0498,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97410000AD0233,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AY0071,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AE1281,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AY0025,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AD0032,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AK0390,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000CL0677,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97410000AY0003,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AK0808,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97410000CO0008,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AE0379,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97410000AB0631,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AS0093,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AT0053,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BI0004,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AW0056,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AT0132,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AW0006,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AV0039,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AH0171,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AL0307,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AS0336,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AM0065,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AH0049,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97420000AO0531,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AV0041,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AM0233,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AM0218,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AT0085,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AT0345,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AM0059,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AT0008,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AR0211,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BC1500,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AV0082,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AV0247,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AW0018,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AV0022,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000BD1237,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AM0091,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AV0057,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AV0089,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BC1660,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97420000AH0080,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97420000AV0450,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AS0067,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AS0086,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BC1617,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97420000AT0043,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AN0144,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AR0802,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BD1238,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AT0065,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AV0094,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AT0054,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AS0073,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AM0285,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AO0335,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AB1827,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AM0035,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AT0221,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AS1153,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AS0060,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AB1838,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AL0308,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AS0062,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AT0017,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AV0044,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AB0373,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AM0060,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000BD1214,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AS0066,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AW0002,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AT0137,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AT0049,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AT0067,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000BD1235,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97420000AW0031,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97420000AN0032,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97420000AH0089,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97401000AN0764,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AR1487,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97401000AS0994,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AS1169,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AD0340,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97401000AS0069,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97401000AS0391,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AS0395,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AD0627,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AD1150,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97401000AD1402,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AM0490,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97401000AS0183,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AS1331,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97401000AD0189,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97401000AS0847,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97401000AD0185,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97405000BH0613,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97405000AY0435,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000AS0534,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000BE1635,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97405000AB0129,0,2023-05-31,26,26,pm,0,22,4,0,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4
97405000AH0764,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000AR1893,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97405000AD0465,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000BH0037,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97405000BH0355,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97405000BI0528,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97405000AM0506,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000AZ0822,0,2023-05-31,45,45,pm,0,22,15,8,0,RNE_DIRIGEANT_75:22;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97405000BE0206,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97405000AB0026,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000AB0068,0,2023-05-31,26,26,pm,0,22,4,0,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4
97405000AS0435,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000AO0620,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97405000BE0736,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97405000BI0746,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97405000AK1292,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97405000AR0022,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97405000BH0637,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97405000AR1892,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97405000AB0131,0,2023-05-31,26,26,pm,0,22,4,0,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4
97405000BE1619,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97405000AR1024,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000AB0078,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97405000BH0825,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97405000AZ0686,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97405000AB0027,0,2023-05-31,37,37,pm,0,25,4,8,0,RNE_CESSATION:25;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97417000BC0871,0,2023-05-31,46,46,pm,30,8,0,8,0,BODACC_RJ:30;RNE_SCI_DORMANTE:8;DVF_TENURE_OBS5:8
97417000BD1000,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97417000BD0999,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97417000AT0755,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97417000AT0945,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97417000BD0861,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97417000AT0888,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97417000AT0528,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AK0292,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH0402,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH0574,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH0551,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH0243,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH0471,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH0562,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH0859,0,2023-05-31,45,45,pm,0,22,15,8,0,RNE_DIRIGEANT_75:22;GEO_HORS_ILE:15;DVF_TENURE_OBS5:8
97402000AK1070,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97402000AK1072,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97402000AD0121,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH0400,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH1137,0,2023-05-31,26,26,pm,0,18,0,8,0,RNE_DIRIGEANT_70:18;DVF_TENURE_OBS5:8
97402000AH0373,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97402000AH1842,0,2023-05-31,47,47,pm,35,0,4,8,0,BODACC_LJ:35;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97402000AD0823,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97402000AD1057,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97402000AK0204,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AS0105,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AW0624,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AS0132,0,2023-05-31,42,42,pm,30,0,4,8,0,BODACC_RJ:30;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AS0320,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AS0319,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AW0488,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AX0509,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AX0691,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AR0159,0,2023-05-31,34,34,pm,0,22,4,8,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AW0211,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AW0060,0,2023-05-31,25,25,pm,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AX0640,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97404000AW0451,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AX0301,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97404000AY0381,0,2023-05-31,33,33,pm,0,25,0,8,0,RNE_CESSATION:25;DVF_TENURE_OBS5:8
97404000AT0001,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AX0053,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AE0776,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AP0112,0,2023-05-31,30,30,pm,0,18,4,8,0,RNE_DIRIGEANT_70:18;GEO_AUTRE_COMMUNE:4;DVF_TENURE_OBS5:8
97404000AX0114,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97404000AD0130,0,2023-05-31,30,30,pm,0,22,0,8,0,RNE_DIRIGEANT_75:22;DVF_TENURE_OBS5:8
97419000AL1166,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97419000AL1165,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97419000AL1143,0,2023-05-31,26,26,pm,0,22,4,0,0,RNE_DIRIGEANT_75:22;GEO_AUTRE_COMMUNE:4
97419000AS0620,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97419000AL0738,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97419000AR0815,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
97419000AR0466,0,2023-05-31,25,25,pp,0,0,0,25,0,FRICHE:18;DVF_TENURE_OBS5:7
